INVS_YR,INVS_DSRT,INVS_AREA_NM,DNF_SRC_NM,QTMT_NM,IEM_NM,IEM_CNT,METER_PER_IEM_CNT,ADM_ZN_NM,QTMT_CD,IEM_CD,INVS_YMD,CST_NM,STR_LA,STR_LO,END_LA,END_LO
2008,4차,통영 망일봉,국내기인,고무,풍선,0,0,경남,RB,RB_1_02,20080726,남해안,34.844393,128.443972,34.843857,128.443373
2008,4차,통영 망일봉,국내기인,의료 및 개인위생,주사기,0,0,경남,MH,MH_1_02,20080726,남해안,34.844393,128.443972,34.843857,128.443373
2008,5차,통영 망일봉,국내기인,플라스틱류,"비닐봉투, 비닐쇼핑백 등",16,0.16,경남,PL,PL_1_01,20080927,남해안,34.844393,128.443972,34.843857,128.443373
2008,5차,통영 망일봉,국내기인,플라스틱류,6개들이 포장고리,0,0,경남,PL,PL_1_07,20080927,남해안,34.844393,128.443972,34.843857,128.443373
2008,5차,통영 망일봉,국내기인,플라스틱류,장어/문어 통발,0,0,경남,PL,PL_1_15,20080927,남해안,34.844393,128.443972,34.843857,128.443373
2008,5차,통영 망일봉,국내기인,플라스틱류,어망(2.5~50cm),0,0,경남,PL,PL_1_16,20080927,남해안,34.844393,128.443972,34.843857,128.443373
2008,5차,통영 망일봉,국내기인,플라스틱류,어망 (50cm 이상),1,0.01,경남,PL,PL_1_17,20080927,남해안,34.844393,128.443972,34.843857,128.443373
2008,5차,통영 망일봉,국내기인,플라스틱류,밧줄/로프 (2.5~50cm),75,0.75,경남,PL,PL_1_20,20080927,남해안,34.844393,128.443972,34.843857,128.443373
2008,5차,통영 망일봉,국내기인,플라스틱류,밧줄/로프 (50cm 이상),1,0.01,경남,PL,PL_1_21,20080927,남해안,34.844393,128.443972,34.843857,128.443373
2008,5차,통영 망일봉,국내기인,플라스틱류,"끈(플라스틱, 노끈) (2.5~50cm)",0,0,경남,PL,PL_1_22,20080927,남해안,34.844393,128.443972,34.843857,128.443373
2008,5차,통영 망일봉,국내기인,플라스틱류,"끈(플라스틱, 노끈) (50cm 이상)",0,0,경남,PL,PL_1_23,20080927,남해안,34.844393,128.443972,34.843857,128.443373
2008,5차,통영 망일봉,국내기인,플라스틱류,낚시줄,1,0.01,경남,PL,PL_1_30,20080927,남해안,34.844393,128.443972,34.843857,128.443373
2008,5차,통영 망일봉,국내기인,플라스틱류,"가짜미끼, 형광찌",2,0.02,경남,PL,PL_1_31,20080927,남해안,34.844393,128.443972,34.843857,128.443373
2008,5차,통영 망일봉,국내기인,금속,"납 낚시추, 낚싯바늘",0,0,경남,ME,ME_1_06,20080927,남해안,34.844393,128.443972,34.843857,128.443373
2008,5차,통영 망일봉,국내기인,금속,스프링통발(그물포함),0,0,경남,ME,ME_1_07,20080927,남해안,34.844393,128.443972,34.843857,128.443373
2008,5차,통영 망일봉,국내기인,고무,풍선,0,0,경남,RB,RB_1_02,20080927,남해안,34.844393,128.443972,34.843857,128.443373
2008,5차,통영 망일봉,국내기인,의료 및 개인위생,주사기,0,0,경남,MH,MH_1_02,20080927,남해안,34.844393,128.443972,34.843857,128.443373
2008,6차,통영 망일봉,국내기인,플라스틱류,"비닐봉투, 비닐쇼핑백 등",22,0.22,경남,PL,PL_1_01,20081128,남해안,34.844393,128.443972,34.843857,128.443373
2008,6차,통영 망일봉,국내기인,플라스틱류,6개들이 포장고리,0,0,경남,PL,PL_1_07,20081128,남해안,34.844393,128.443972,34.843857,128.443373
2008,6차,통영 망일봉,국내기인,플라스틱류,장어/문어 통발,0,0,경남,PL,PL_1_15,20081128,남해안,34.844393,128.443972,34.843857,128.443373
2008,6차,통영 망일봉,국내기인,플라스틱류,어망(2.5~50cm),0,0,경남,PL,PL_1_16,20081128,남해안,34.844393,128.443972,34.843857,128.443373
2008,6차,통영 망일봉,국내기인,플라스틱류,어망 (50cm 이상),0,0,경남,PL,PL_1_17,20081128,남해안,34.844393,128.443972,34.843857,128.443373
2008,6차,통영 망일봉,국내기인,플라스틱류,밧줄/로프 (2.5~50cm),56,0.56,경남,PL,PL_1_20,20081128,남해안,34.844393,128.443972,34.843857,128.443373
2008,6차,통영 망일봉,국내기인,플라스틱류,밧줄/로프 (50cm 이상),18,0.18,경남,PL,PL_1_21,20081128,남해안,34.844393,128.443972,34.843857,128.443373
2008,6차,통영 망일봉,국내기인,플라스틱류,"끈(플라스틱, 노끈) (2.5~50cm)",23,0.23,경남,PL,PL_1_22,20081128,남해안,34.844393,128.443972,34.843857,128.443373
2008,6차,통영 망일봉,국내기인,플라스틱류,"끈(플라스틱, 노끈) (50cm 이상)",5,0.05,경남,PL,PL_1_23,20081128,남해안,34.844393,128.443972,34.843857,128.443373
2008,6차,통영 망일봉,국내기인,플라스틱류,낚시줄,0,0,경남,PL,PL_1_30,20081128,남해안,34.844393,128.443972,34.843857,128.443373
2008,6차,통영 망일봉,국내기인,플라스틱류,"가짜미끼, 형광찌",2,0.02,경남,PL,PL_1_31,20081128,남해안,34.844393,128.443972,34.843857,128.443373
2008,6차,통영 망일봉,국내기인,금속,"납 낚시추, 낚싯바늘",2,0.02,경남,ME,ME_1_06,20081128,남해안,34.844393,128.443972,34.843857,128.443373
2008,6차,통영 망일봉,국내기인,금속,스프링통발(그물포함),0,0,경남,ME,ME_1_07,20081128,남해안,34.844393,128.443972,34.843857,128.443373
2008,6차,통영 망일봉,국내기인,고무,풍선,0,0,경남,RB,RB_1_02,20081128,남해안,34.844393,128.443972,34.843857,128.443373
2008,6차,통영 망일봉,국내기인,의료 및 개인위생,주사기,0,0,경남,MH,MH_1_02,20081128,남해안,34.844393,128.443972,34.843857,128.443373
2008,2차,마산 봉암,국내기인,플라스틱류,"비닐봉투, 비닐쇼핑백 등",180,1.8,경남,PL,PL_1_01,20080327,남해안,35.2154,128.623975,35.215688,128.623716
2008,2차,마산 봉암,국내기인,플라스틱류,6개들이 포장고리,0,0,경남,PL,PL_1_07,20080327,남해안,35.2154,128.623975,35.215688,128.623716
2008,2차,마산 봉암,국내기인,플라스틱류,장어/문어 통발,0,0,경남,PL,PL_1_15,20080327,남해안,35.2154,128.623975,35.215688,128.623716
2008,2차,마산 봉암,국내기인,플라스틱류,어망(2.5~50cm),0,0,경남,PL,PL_1_16,20080327,남해안,35.2154,128.623975,35.215688,128.623716
2008,2차,마산 봉암,국내기인,플라스틱류,어망 (50cm 이상),0,0,경남,PL,PL_1_17,20080327,남해안,35.2154,128.623975,35.215688,128.623716
2008,2차,마산 봉암,국내기인,플라스틱류,밧줄/로프 (2.5~50cm),2,0.02,경남,PL,PL_1_20,20080327,남해안,35.2154,128.623975,35.215688,128.623716
2008,2차,마산 봉암,국내기인,플라스틱류,밧줄/로프 (50cm 이상),3,0.03,경남,PL,PL_1_21,20080327,남해안,35.2154,128.623975,35.215688,128.623716
2008,2차,마산 봉암,국내기인,플라스틱류,"끈(플라스틱, 노끈) (2.5~50cm)",1,0.01,경남,PL,PL_1_22,20080327,남해안,35.2154,128.623975,35.215688,128.623716
2008,2차,마산 봉암,국내기인,플라스틱류,"끈(플라스틱, 노끈) (50cm 이상)",2,0.02,경남,PL,PL_1_23,20080327,남해안,35.2154,128.623975,35.215688,128.623716
2008,2차,마산 봉암,국내기인,플라스틱류,낚시줄,0,0,경남,PL,PL_1_30,20080327,남해안,35.2154,128.623975,35.215688,128.623716
2008,2차,마산 봉암,국내기인,플라스틱류,"가짜미끼, 형광찌",1,0.01,경남,PL,PL_1_31,20080327,남해안,35.2154,128.623975,35.215688,128.623716
2008,2차,마산 봉암,국내기인,금속,"납 낚시추, 낚싯바늘",1,0.01,경남,ME,ME_1_06,20080327,남해안,35.2154,128.623975,35.215688,128.623716
2008,2차,마산 봉암,국내기인,금속,스프링통발(그물포함),0,0,경남,ME,ME_1_07,20080327,남해안,35.2154,128.623975,35.215688,128.623716
2008,2차,마산 봉암,국내기인,고무,풍선,0,0,경남,RB,RB_1_02,20080327,남해안,35.2154,128.623975,35.215688,128.623716
2008,2차,마산 봉암,국내기인,의료 및 개인위생,주사기,2,0.02,경남,MH,MH_1_02,20080327,남해안,35.2154,128.623975,35.215688,128.623716
2008,3차,마산 봉암,국내기인,플라스틱류,"비닐봉투, 비닐쇼핑백 등",257,2.57,경남,PL,PL_1_01,20080522,남해안,35.2154,128.623975,35.215688,128.623716
2008,3차,마산 봉암,국내기인,플라스틱류,6개들이 포장고리,0,0,경남,PL,PL_1_07,20080522,남해안,35.2154,128.623975,35.215688,128.623716
2008,3차,마산 봉암,국내기인,플라스틱류,장어/문어 통발,0,0,경남,PL,PL_1_15,20080522,남해안,35.2154,128.623975,35.215688,128.623716
2008,3차,마산 봉암,국내기인,플라스틱류,어망(2.5~50cm),0,0,경남,PL,PL_1_16,20080522,남해안,35.2154,128.623975,35.215688,128.623716
2008,3차,마산 봉암,국내기인,플라스틱류,어망 (50cm 이상),0,0,경남,PL,PL_1_17,20080522,남해안,35.2154,128.623975,35.215688,128.623716
2008,3차,마산 봉암,국내기인,플라스틱류,밧줄/로프 (2.5~50cm),3,0.03,경남,PL,PL_1_20,20080522,남해안,35.2154,128.623975,35.215688,128.623716
2008,3차,마산 봉암,국내기인,플라스틱류,밧줄/로프 (50cm 이상),2,0.02,경남,PL,PL_1_21,20080522,남해안,35.2154,128.623975,35.215688,128.623716
2008,3차,마산 봉암,국내기인,플라스틱류,"끈(플라스틱, 노끈) (2.5~50cm)",12,0.12,경남,PL,PL_1_22,20080522,남해안,35.2154,128.623975,35.215688,128.623716
2008,3차,마산 봉암,국내기인,플라스틱류,"끈(플라스틱, 노끈) (50cm 이상)",2,0.02,경남,PL,PL_1_23,20080522,남해안,35.2154,128.623975,35.215688,128.623716
2008,3차,마산 봉암,국내기인,플라스틱류,낚시줄,1,0.01,경남,PL,PL_1_30,20080522,남해안,35.2154,128.623975,35.215688,128.623716
2008,3차,마산 봉암,국내기인,플라스틱류,"가짜미끼, 형광찌",0,0,경남,PL,PL_1_31,20080522,남해안,35.2154,128.623975,35.215688,128.623716
2008,3차,마산 봉암,국내기인,금속,"납 낚시추, 낚싯바늘",0,0,경남,ME,ME_1_06,20080522,남해안,35.2154,128.623975,35.215688,128.623716
2008,3차,마산 봉암,국내기인,금속,스프링통발(그물포함),0,0,경남,ME,ME_1_07,20080522,남해안,35.2154,128.623975,35.215688,128.623716
2008,3차,마산 봉암,국내기인,고무,풍선,0,0,경남,RB,RB_1_02,20080522,남해안,35.2154,128.623975,35.215688,128.623716
2008,3차,마산 봉암,국내기인,의료 및 개인위생,주사기,1,0.01,경남,MH,MH_1_02,20080522,남해안,35.2154,128.623975,35.215688,128.623716
2008,4차,마산 봉암,국내기인,플라스틱류,"비닐봉투, 비닐쇼핑백 등",448,4.48,경남,PL,PL_1_01,20080730,남해안,35.2154,128.623975,35.215688,128.623716
2008,4차,마산 봉암,국내기인,플라스틱류,6개들이 포장고리,0,0,경남,PL,PL_1_07,20080730,남해안,35.2154,128.623975,35.215688,128.623716
2008,4차,마산 봉암,국내기인,플라스틱류,장어/문어 통발,0,0,경남,PL,PL_1_15,20080730,남해안,35.2154,128.623975,35.215688,128.623716
2008,4차,마산 봉암,국내기인,플라스틱류,어망(2.5~50cm),0,0,경남,PL,PL_1_16,20080730,남해안,35.2154,128.623975,35.215688,128.623716
2008,4차,마산 봉암,국내기인,플라스틱류,어망 (50cm 이상),0,0,경남,PL,PL_1_17,20080730,남해안,35.2154,128.623975,35.215688,128.623716
2008,4차,마산 봉암,국내기인,플라스틱류,밧줄/로프 (2.5~50cm),3,0.03,경남,PL,PL_1_20,20080730,남해안,35.2154,128.623975,35.215688,128.623716
2008,4차,마산 봉암,국내기인,플라스틱류,밧줄/로프 (50cm 이상),0,0,경남,PL,PL_1_21,20080730,남해안,35.2154,128.623975,35.215688,128.623716
2008,4차,마산 봉암,국내기인,플라스틱류,"끈(플라스틱, 노끈) (2.5~50cm)",0,0,경남,PL,PL_1_22,20080730,남해안,35.2154,128.623975,35.215688,128.623716
2008,4차,마산 봉암,국내기인,플라스틱류,"끈(플라스틱, 노끈) (50cm 이상)",0,0,경남,PL,PL_1_23,20080730,남해안,35.2154,128.623975,35.215688,128.623716
2008,4차,마산 봉암,국내기인,플라스틱류,낚시줄,0,0,경남,PL,PL_1_30,20080730,남해안,35.2154,128.623975,35.215688,128.623716
2008,4차,마산 봉암,국내기인,플라스틱류,"가짜미끼, 형광찌",0,0,경남,PL,PL_1_31,20080730,남해안,35.2154,128.623975,35.215688,128.623716
2008,4차,마산 봉암,국내기인,금속,"납 낚시추, 낚싯바늘",0,0,경남,ME,ME_1_06,20080730,남해안,35.2154,128.623975,35.215688,128.623716
2008,4차,마산 봉암,국내기인,금속,스프링통발(그물포함),0,0,경남,ME,ME_1_07,20080730,남해안,35.2154,128.623975,35.215688,128.623716
2008,4차,마산 봉암,국내기인,고무,풍선,0,0,경남,RB,RB_1_02,20080730,남해안,35.2154,128.623975,35.215688,128.623716
2008,4차,마산 봉암,국내기인,의료 및 개인위생,주사기,1,0.01,경남,MH,MH_1_02,20080730,남해안,35.2154,128.623975,35.215688,128.623716
2008,5차,마산 봉암,국내기인,플라스틱류,"비닐봉투, 비닐쇼핑백 등",115,1.15,경남,PL,PL_1_01,20080930,남해안,35.2154,128.623975,35.215688,128.623716
2008,5차,마산 봉암,국내기인,플라스틱류,6개들이 포장고리,0,0,경남,PL,PL_1_07,20080930,남해안,35.2154,128.623975,35.215688,128.623716
2008,5차,마산 봉암,국내기인,플라스틱류,장어/문어 통발,0,0,경남,PL,PL_1_15,20080930,남해안,35.2154,128.623975,35.215688,128.623716
2008,5차,마산 봉암,국내기인,플라스틱류,어망(2.5~50cm),1,0.01,경남,PL,PL_1_16,20080930,남해안,35.2154,128.623975,35.215688,128.623716
2008,5차,마산 봉암,국내기인,플라스틱류,어망 (50cm 이상),0,0,경남,PL,PL_1_17,20080930,남해안,35.2154,128.623975,35.215688,128.623716
2008,5차,마산 봉암,국내기인,플라스틱류,밧줄/로프 (2.5~50cm),5,0.05,경남,PL,PL_1_20,20080930,남해안,35.2154,128.623975,35.215688,128.623716
2008,5차,마산 봉암,국내기인,플라스틱류,밧줄/로프 (50cm 이상),0,0,경남,PL,PL_1_21,20080930,남해안,35.2154,128.623975,35.215688,128.623716
2008,5차,마산 봉암,국내기인,플라스틱류,"끈(플라스틱, 노끈) (2.5~50cm)",5,0.05,경남,PL,PL_1_22,20080930,남해안,35.2154,128.623975,35.215688,128.623716
2008,5차,마산 봉암,국내기인,플라스틱류,"끈(플라스틱, 노끈) (50cm 이상)",0,0,경남,PL,PL_1_23,20080930,남해안,35.2154,128.623975,35.215688,128.623716
2008,5차,마산 봉암,국내기인,플라스틱류,낚시줄,0,0,경남,PL,PL_1_30,20080930,남해안,35.2154,128.623975,35.215688,128.623716
2008,5차,마산 봉암,국내기인,플라스틱류,"가짜미끼, 형광찌",1,0.01,경남,PL,PL_1_31,20080930,남해안,35.2154,128.623975,35.215688,128.623716
2008,5차,마산 봉암,국내기인,금속,"납 낚시추, 낚싯바늘",0,0,경남,ME,ME_1_06,20080930,남해안,35.2154,128.623975,35.215688,128.623716
2008,5차,마산 봉암,국내기인,금속,스프링통발(그물포함),0,0,경남,ME,ME_1_07,20080930,남해안,35.2154,128.623975,35.215688,128.623716
2008,5차,마산 봉암,국내기인,고무,풍선,0,0,경남,RB,RB_1_02,20080930,남해안,35.2154,128.623975,35.215688,128.623716
2008,5차,마산 봉암,국내기인,의료 및 개인위생,주사기,0,0,경남,MH,MH_1_02,20080930,남해안,35.2154,128.623975,35.215688,128.623716
2008,6차,마산 봉암,국내기인,플라스틱류,"비닐봉투, 비닐쇼핑백 등",72,0.72,경남,PL,PL_1_01,20081130,남해안,35.2154,128.623975,35.215688,128.623716
2008,6차,마산 봉암,국내기인,플라스틱류,6개들이 포장고리,0,0,경남,PL,PL_1_07,20081130,남해안,35.2154,128.623975,35.215688,128.623716
2008,6차,마산 봉암,국내기인,플라스틱류,장어/문어 통발,0,0,경남,PL,PL_1_15,20081130,남해안,35.2154,128.623975,35.215688,128.623716
2008,6차,마산 봉암,국내기인,플라스틱류,어망(2.5~50cm),0,0,경남,PL,PL_1_16,20081130,남해안,35.2154,128.623975,35.215688,128.623716
2008,6차,마산 봉암,국내기인,플라스틱류,어망 (50cm 이상),0,0,경남,PL,PL_1_17,20081130,남해안,35.2154,128.623975,35.215688,128.623716
2008,6차,마산 봉암,국내기인,플라스틱류,밧줄/로프 (2.5~50cm),3,0.03,경남,PL,PL_1_20,20081130,남해안,35.2154,128.623975,35.215688,128.623716
2008,6차,마산 봉암,국내기인,플라스틱류,밧줄/로프 (50cm 이상),0,0,경남,PL,PL_1_21,20081130,남해안,35.2154,128.623975,35.215688,128.623716
2008,6차,마산 봉암,국내기인,플라스틱류,"끈(플라스틱, 노끈) (2.5~50cm)",2,0.02,경남,PL,PL_1_22,20081130,남해안,35.2154,128.623975,35.215688,128.623716
2008,6차,마산 봉암,국내기인,플라스틱류,"끈(플라스틱, 노끈) (50cm 이상)",0,0,경남,PL,PL_1_23,20081130,남해안,35.2154,128.623975,35.215688,128.623716
2008,6차,마산 봉암,국내기인,플라스틱류,낚시줄,0,0,경남,PL,PL_1_30,20081130,남해안,35.2154,128.623975,35.215688,128.623716
2008,6차,마산 봉암,국내기인,플라스틱류,"가짜미끼, 형광찌",3,0.03,경남,PL,PL_1_31,20081130,남해안,35.2154,128.623975,35.215688,128.623716
2008,6차,마산 봉암,국내기인,금속,"납 낚시추, 낚싯바늘",0,0,경남,ME,ME_1_06,20081130,남해안,35.2154,128.623975,35.215688,128.623716
2008,6차,마산 봉암,국내기인,금속,스프링통발(그물포함),0,0,경남,ME,ME_1_07,20081130,남해안,35.2154,128.623975,35.215688,128.623716
2008,6차,마산 봉암,국내기인,고무,풍선,0,0,경남,RB,RB_1_02,20081130,남해안,35.2154,128.623975,35.215688,128.623716
2008,6차,마산 봉암,국내기인,의료 및 개인위생,주사기,0,0,경남,MH,MH_1_02,20081130,남해안,35.2154,128.623975,35.215688,128.623716
2008,2차,부산 해양대,국내기인,플라스틱류,"비닐봉투, 비닐쇼핑백 등",3,0.03,부산,PL,PL_1_01,20080328,남해안,35.075482,129.091375,35.074851,129.090912
2008,2차,부산 해양대,국내기인,플라스틱류,6개들이 포장고리,0,0,부산,PL,PL_1_07,20080328,남해안,35.075482,129.091375,35.074851,129.090912
2008,2차,부산 해양대,국내기인,플라스틱류,장어/문어 통발,0,0,부산,PL,PL_1_15,20080328,남해안,35.075482,129.091375,35.074851,129.090912
2008,2차,부산 해양대,국내기인,플라스틱류,어망(2.5~50cm),0,0,부산,PL,PL_1_16,20080328,남해안,35.075482,129.091375,35.074851,129.090912
2008,2차,부산 해양대,국내기인,플라스틱류,어망 (50cm 이상),0,0,부산,PL,PL_1_17,20080328,남해안,35.075482,129.091375,35.074851,129.090912
2008,2차,부산 해양대,국내기인,플라스틱류,밧줄/로프 (2.5~50cm),2,0.02,부산,PL,PL_1_20,20080328,남해안,35.075482,129.091375,35.074851,129.090912
2008,2차,부산 해양대,국내기인,플라스틱류,밧줄/로프 (50cm 이상),1,0.01,부산,PL,PL_1_21,20080328,남해안,35.075482,129.091375,35.074851,129.090912
2008,2차,부산 해양대,국내기인,플라스틱류,"끈(플라스틱, 노끈) (2.5~50cm)",0,0,부산,PL,PL_1_22,20080328,남해안,35.075482,129.091375,35.074851,129.090912
2008,2차,부산 해양대,국내기인,플라스틱류,"끈(플라스틱, 노끈) (50cm 이상)",2,0.02,부산,PL,PL_1_23,20080328,남해안,35.075482,129.091375,35.074851,129.090912
2008,2차,부산 해양대,국내기인,플라스틱류,낚시줄,0,0,부산,PL,PL_1_30,20080328,남해안,35.075482,129.091375,35.074851,129.090912
2008,2차,부산 해양대,국내기인,플라스틱류,"가짜미끼, 형광찌",2,0.02,부산,PL,PL_1_31,20080328,남해안,35.075482,129.091375,35.074851,129.090912
2008,2차,부산 해양대,국내기인,금속,"납 낚시추, 낚싯바늘",0,0,부산,ME,ME_1_06,20080328,남해안,35.075482,129.091375,35.074851,129.090912
2008,2차,부산 해양대,국내기인,금속,스프링통발(그물포함),0,0,부산,ME,ME_1_07,20080328,남해안,35.075482,129.091375,35.074851,129.090912
2008,2차,부산 해양대,국내기인,고무,풍선,0,0,부산,RB,RB_1_02,20080328,남해안,35.075482,129.091375,35.074851,129.090912
2008,2차,부산 해양대,국내기인,의료 및 개인위생,주사기,1,0.01,부산,MH,MH_1_02,20080328,남해안,35.075482,129.091375,35.074851,129.090912
2008,3차,부산 해양대,국내기인,플라스틱류,"비닐봉투, 비닐쇼핑백 등",21,0.21,부산,PL,PL_1_01,20080531,남해안,35.075482,129.091375,35.074851,129.090912
2008,3차,부산 해양대,국내기인,플라스틱류,6개들이 포장고리,0,0,부산,PL,PL_1_07,20080531,남해안,35.075482,129.091375,35.074851,129.090912
2008,3차,부산 해양대,국내기인,플라스틱류,장어/문어 통발,0,0,부산,PL,PL_1_15,20080531,남해안,35.075482,129.091375,35.074851,129.090912
2008,3차,부산 해양대,국내기인,플라스틱류,어망(2.5~50cm),0,0,부산,PL,PL_1_16,20080531,남해안,35.075482,129.091375,35.074851,129.090912
2008,3차,부산 해양대,국내기인,플라스틱류,어망 (50cm 이상),0,0,부산,PL,PL_1_17,20080531,남해안,35.075482,129.091375,35.074851,129.090912
2008,3차,부산 해양대,국내기인,플라스틱류,밧줄/로프 (2.5~50cm),0,0,부산,PL,PL_1_20,20080531,남해안,35.075482,129.091375,35.074851,129.090912
2008,3차,부산 해양대,국내기인,플라스틱류,밧줄/로프 (50cm 이상),2,0.02,부산,PL,PL_1_21,20080531,남해안,35.075482,129.091375,35.074851,129.090912
2008,3차,부산 해양대,국내기인,플라스틱류,"끈(플라스틱, 노끈) (2.5~50cm)",0,0,부산,PL,PL_1_22,20080531,남해안,35.075482,129.091375,35.074851,129.090912
2008,3차,부산 해양대,국내기인,플라스틱류,"끈(플라스틱, 노끈) (50cm 이상)",1,0.01,부산,PL,PL_1_23,20080531,남해안,35.075482,129.091375,35.074851,129.090912
2008,3차,부산 해양대,국내기인,플라스틱류,낚시줄,1,0.01,부산,PL,PL_1_30,20080531,남해안,35.075482,129.091375,35.074851,129.090912
2008,3차,부산 해양대,국내기인,플라스틱류,"가짜미끼, 형광찌",1,0.01,부산,PL,PL_1_31,20080531,남해안,35.075482,129.091375,35.074851,129.090912
2008,3차,부산 해양대,국내기인,금속,"납 낚시추, 낚싯바늘",0,0,부산,ME,ME_1_06,20080531,남해안,35.075482,129.091375,35.074851,129.090912
2008,3차,부산 해양대,국내기인,금속,스프링통발(그물포함),0,0,부산,ME,ME_1_07,20080531,남해안,35.075482,129.091375,35.074851,129.090912
2008,3차,부산 해양대,국내기인,고무,풍선,1,0.01,부산,RB,RB_1_02,20080531,남해안,35.075482,129.091375,35.074851,129.090912
2008,3차,부산 해양대,국내기인,의료 및 개인위생,주사기,0,0,부산,MH,MH_1_02,20080531,남해안,35.075482,129.091375,35.074851,129.090912
2008,4차,부산 해양대,국내기인,플라스틱류,"비닐봉투, 비닐쇼핑백 등",3,0.03,부산,PL,PL_1_01,20080726,남해안,35.075482,129.091375,35.074851,129.090912
2008,4차,부산 해양대,국내기인,플라스틱류,6개들이 포장고리,0,0,부산,PL,PL_1_07,20080726,남해안,35.075482,129.091375,35.074851,129.090912
2008,4차,부산 해양대,국내기인,플라스틱류,장어/문어 통발,0,0,부산,PL,PL_1_15,20080726,남해안,35.075482,129.091375,35.074851,129.090912
2008,4차,부산 해양대,국내기인,플라스틱류,어망(2.5~50cm),0,0,부산,PL,PL_1_16,20080726,남해안,35.075482,129.091375,35.074851,129.090912
2008,4차,부산 해양대,국내기인,플라스틱류,어망 (50cm 이상),0,0,부산,PL,PL_1_17,20080726,남해안,35.075482,129.091375,35.074851,129.090912
2008,4차,부산 해양대,국내기인,플라스틱류,밧줄/로프 (2.5~50cm),0,0,부산,PL,PL_1_20,20080726,남해안,35.075482,129.091375,35.074851,129.090912
2008,4차,부산 해양대,국내기인,플라스틱류,밧줄/로프 (50cm 이상),0,0,부산,PL,PL_1_21,20080726,남해안,35.075482,129.091375,35.074851,129.090912
2008,4차,부산 해양대,국내기인,플라스틱류,"끈(플라스틱, 노끈) (2.5~50cm)",0,0,부산,PL,PL_1_22,20080726,남해안,35.075482,129.091375,35.074851,129.090912
2008,4차,부산 해양대,국내기인,플라스틱류,"끈(플라스틱, 노끈) (50cm 이상)",0,0,부산,PL,PL_1_23,20080726,남해안,35.075482,129.091375,35.074851,129.090912
2008,4차,부산 해양대,국내기인,플라스틱류,낚시줄,3,0.03,부산,PL,PL_1_30,20080726,남해안,35.075482,129.091375,35.074851,129.090912
2008,4차,부산 해양대,국내기인,플라스틱류,"가짜미끼, 형광찌",0,0,부산,PL,PL_1_31,20080726,남해안,35.075482,129.091375,35.074851,129.090912
2008,4차,부산 해양대,국내기인,금속,"납 낚시추, 낚싯바늘",0,0,부산,ME,ME_1_06,20080726,남해안,35.075482,129.091375,35.074851,129.090912
2008,4차,부산 해양대,국내기인,금속,스프링통발(그물포함),0,0,부산,ME,ME_1_07,20080726,남해안,35.075482,129.091375,35.074851,129.090912
2008,4차,부산 해양대,국내기인,고무,풍선,0,0,부산,RB,RB_1_02,20080726,남해안,35.075482,129.091375,35.074851,129.090912
2008,4차,부산 해양대,국내기인,의료 및 개인위생,주사기,0,0,부산,MH,MH_1_02,20080726,남해안,35.075482,129.091375,35.074851,129.090912
2008,5차,부산 해양대,국내기인,플라스틱류,"비닐봉투, 비닐쇼핑백 등",5,0.05,부산,PL,PL_1_01,20080927,남해안,35.075482,129.091375,35.074851,129.090912
2008,5차,부산 해양대,국내기인,플라스틱류,6개들이 포장고리,0,0,부산,PL,PL_1_07,20080927,남해안,35.075482,129.091375,35.074851,129.090912
2008,5차,부산 해양대,국내기인,플라스틱류,장어/문어 통발,0,0,부산,PL,PL_1_15,20080927,남해안,35.075482,129.091375,35.074851,129.090912
2008,5차,부산 해양대,국내기인,플라스틱류,어망(2.5~50cm),0,0,부산,PL,PL_1_16,20080927,남해안,35.075482,129.091375,35.074851,129.090912
2008,5차,부산 해양대,국내기인,플라스틱류,어망 (50cm 이상),1,0.01,부산,PL,PL_1_17,20080927,남해안,35.075482,129.091375,35.074851,129.090912
2008,5차,부산 해양대,국내기인,플라스틱류,밧줄/로프 (2.5~50cm),1,0.01,부산,PL,PL_1_20,20080927,남해안,35.075482,129.091375,35.074851,129.090912
2008,5차,부산 해양대,국내기인,플라스틱류,밧줄/로프 (50cm 이상),2,0.02,부산,PL,PL_1_21,20080927,남해안,35.075482,129.091375,35.074851,129.090912
2008,5차,부산 해양대,국내기인,플라스틱류,"끈(플라스틱, 노끈) (2.5~50cm)",5,0.05,부산,PL,PL_1_22,20080927,남해안,35.075482,129.091375,35.074851,129.090912
2008,5차,부산 해양대,국내기인,플라스틱류,"끈(플라스틱, 노끈) (50cm 이상)",6,0.06,부산,PL,PL_1_23,20080927,남해안,35.075482,129.091375,35.074851,129.090912
2008,5차,부산 해양대,국내기인,플라스틱류,낚시줄,8,0.08,부산,PL,PL_1_30,20080927,남해안,35.075482,129.091375,35.074851,129.090912
2008,5차,부산 해양대,국내기인,플라스틱류,"가짜미끼, 형광찌",1,0.01,부산,PL,PL_1_31,20080927,남해안,35.075482,129.091375,35.074851,129.090912
2008,5차,부산 해양대,국내기인,금속,"납 낚시추, 낚싯바늘",0,0,부산,ME,ME_1_06,20080927,남해안,35.075482,129.091375,35.074851,129.090912
2008,5차,부산 해양대,국내기인,금속,스프링통발(그물포함),0,0,부산,ME,ME_1_07,20080927,남해안,35.075482,129.091375,35.074851,129.090912
