id,invs_yr,invs_dsrt,invs_area_nm,dnf_src_nm,qtmt_nm,iem_nm,iem_cnt,meter_per_iem_cnt,adm_zn_nm,qtmt_cd,iem_cd,invs_ymd,cst_nm,str_la,str_lo,end_la,end_lo
505,2022.0,3차,여수반월,국내기인,플라스틱류,"통발, 장어통발용 미끼통",0,0,전남,PL,PL_2_11,2.0220531E7,남해안,34.80759,127.556183,34.807212,127.556956
506,2022.0,3차,여수반월,국내기인,플라스틱류,비닐봉지,1,0.05,전남,PL,PL_2_31,2.0220531E7,남해안,34.80759,127.556183,34.807212,127.556956
507,2022.0,3차,여수반월,국내기인,플라스틱류,"비닐포장(빙과류, 과자봉지 등)",0,0,전남,PL,PL_2_32,2.0220531E7,남해안,34.80759,127.556183,34.807212,127.556956
508,2022.0,3차,여수반월,국내기인,플라스틱류,필름형 풍선,0,0,전남,PL,PL_2_33,2.0220531E7,남해안,34.80759,127.556183,34.807212,127.556956
509,2022.0,3차,여수반월,국내기인,플라스틱류,"밧줄(꼬인 것, 어업용)",2,0.1,전남,PL,PL_2_25,2.0220531E7,남해안,34.80759,127.556183,34.807212,127.556956
510,2022.0,3차,여수반월,국내기인,플라스틱류,그물,0,0,전남,PL,PL_2_26,2.0220531E7,남해안,34.80759,127.556183,34.807212,127.556956
511,2022.0,3차,여수반월,국내기인,플라스틱류,낚싯줄,1,0.05,전남,PL,PL_2_27,2.0220531E7,남해안,34.80759,127.556183,34.807212,127.556956
513,2022.0,3차,여수백야도,국내기인,플라스틱류,"통발, 장어통발용 미끼통",0,0,전남,PL,PL_2_11,2.0220531E7,남해안,34.611901,127.64179,34.612125,127.642624
514,2022.0,3차,여수백야도,국내기인,플라스틱류,비닐봉지,0,0,전남,PL,PL_2_31,2.0220531E7,남해안,34.611901,127.64179,34.612125,127.642624
515,2022.0,3차,여수백야도,국내기인,플라스틱류,"비닐포장(빙과류, 과자봉지 등)",2,0.1,전남,PL,PL_2_32,2.0220531E7,남해안,34.611901,127.64179,34.612125,127.642624
516,2022.0,3차,여수백야도,국내기인,플라스틱류,필름형 풍선,0,0,전남,PL,PL_2_33,2.0220531E7,남해안,34.611901,127.64179,34.612125,127.642624
517,2022.0,3차,여수백야도,국내기인,플라스틱류,"밧줄(꼬인 것, 어업용)",9,0.45,전남,PL,PL_2_25,2.0220531E7,남해안,34.611901,127.64179,34.612125,127.642624
518,2022.0,3차,여수백야도,국내기인,플라스틱류,그물,3,0.15,전남,PL,PL_2_26,2.0220531E7,남해안,34.611901,127.64179,34.612125,127.642624
519,2022.0,3차,여수백야도,국내기인,플라스틱류,낚싯줄,0,0,전남,PL,PL_2_27,2.0220531E7,남해안,34.611901,127.64179,34.612125,127.642624
520,2022.0,3차,여수백야도,외국기인,플라스틱류,그물,0,0,전남,PL,PL_2_49,2.0220531E7,남해안,34.611901,127.64179,34.612125,127.642624
289,2022.0,2차,여수백야도,국내기인,플라스틱류,"통발, 장어통발용 미끼통",0,0,전남,PL,PL_2_11,2.0220331E7,남해안,34.611901,127.64179,34.612125,127.642624
290,2022.0,2차,여수백야도,국내기인,플라스틱류,비닐봉지,0,0,전남,PL,PL_2_31,2.0220331E7,남해안,34.611901,127.64179,34.612125,127.642624
291,2022.0,2차,여수백야도,국내기인,플라스틱류,"비닐포장(빙과류, 과자봉지 등)",3,0.15,전남,PL,PL_2_32,2.0220331E7,남해안,34.611901,127.64179,34.612125,127.642624
292,2022.0,2차,여수백야도,국내기인,플라스틱류,필름형 풍선,0,0,전남,PL,PL_2_33,2.0220331E7,남해안,34.611901,127.64179,34.612125,127.642624
293,2022.0,2차,여수백야도,국내기인,플라스틱류,"밧줄(꼬인 것, 어업용)",3,0.15,전남,PL,PL_2_25,2.0220331E7,남해안,34.611901,127.64179,34.612125,127.642624
294,2022.0,2차,여수백야도,국내기인,플라스틱류,그물,0,0,전남,PL,PL_2_26,2.0220331E7,남해안,34.611901,127.64179,34.612125,127.642624
295,2022.0,2차,여수백야도,국내기인,플라스틱류,낚싯줄,0,0,전남,PL,PL_2_27,2.0220331E7,남해안,34.611901,127.64179,34.612125,127.642624
296,2022.0,2차,여수백야도,외국기인,플라스틱류,그물,0,0,전남,PL,PL_2_49,2.0220331E7,남해안,34.611901,127.64179,34.612125,127.642624
65,2022.0,4차,여수백야도,국내기인,플라스틱류,"통발, 장어통발용 미끼통",0,0,전남,PL,PL_2_11,2.0220731E7,남해안,34.611901,127.64179,34.612125,127.642624
66,2022.0,4차,여수백야도,국내기인,플라스틱류,비닐봉지,0,0,전남,PL,PL_2_31,2.0220731E7,남해안,34.611901,127.64179,34.612125,127.642624
67,2022.0,4차,여수백야도,국내기인,플라스틱류,"비닐포장(빙과류, 과자봉지 등)",1,0.05,전남,PL,PL_2_32,2.0220731E7,남해안,34.611901,127.64179,34.612125,127.642624
68,2022.0,4차,여수백야도,국내기인,플라스틱류,필름형 풍선,0,0,전남,PL,PL_2_33,2.0220731E7,남해안,34.611901,127.64179,34.612125,127.642624
69,2022.0,4차,여수백야도,국내기인,플라스틱류,"밧줄(꼬인 것, 어업용)",13,0.65,전남,PL,PL_2_25,2.0220731E7,남해안,34.611901,127.64179,34.612125,127.642624
70,2022.0,4차,여수백야도,국내기인,플라스틱류,그물,0,0,전남,PL,PL_2_26,2.0220731E7,남해안,34.611901,127.64179,34.612125,127.642624
71,2022.0,4차,여수백야도,국내기인,플라스틱류,낚싯줄,0,0,전남,PL,PL_2_27,2.0220731E7,남해안,34.611901,127.64179,34.612125,127.642624
72,2022.0,4차,여수백야도,외국기인,플라스틱류,그물,0,0,전남,PL,PL_2_49,2.0220731E7,남해안,34.611901,127.64179,34.612125,127.642624
401,2022.0,5차,여수백야도,국내기인,플라스틱류,"통발, 장어통발용 미끼통",1,0.05,전남,PL,PL_2_11,2.022093E7,남해안,34.611901,127.64179,34.612125,127.642624
402,2022.0,5차,여수백야도,국내기인,플라스틱류,비닐봉지,1,0.05,전남,PL,PL_2_31,2.022093E7,남해안,34.611901,127.64179,34.612125,127.642624
403,2022.0,5차,여수백야도,국내기인,플라스틱류,"비닐포장(빙과류, 과자봉지 등)",1,0.05,전남,PL,PL_2_32,2.022093E7,남해안,34.611901,127.64179,34.612125,127.642624
404,2022.0,5차,여수백야도,국내기인,플라스틱류,필름형 풍선,0,0,전남,PL,PL_2_33,2.022093E7,남해안,34.611901,127.64179,34.612125,127.642624
405,2022.0,5차,여수백야도,국내기인,플라스틱류,"밧줄(꼬인 것, 어업용)",11,0.55,전남,PL,PL_2_25,2.022093E7,남해안,34.611901,127.64179,34.612125,127.642624
406,2022.0,5차,여수백야도,국내기인,플라스틱류,그물,0,0,전남,PL,PL_2_26,2.022093E7,남해안,34.611901,127.64179,34.612125,127.642624
407,2022.0,5차,여수백야도,국내기인,플라스틱류,낚싯줄,0,0,전남,PL,PL_2_27,2.022093E7,남해안,34.611901,127.64179,34.612125,127.642624
408,2022.0,5차,여수백야도,외국기인,플라스틱류,그물,0,0,전남,PL,PL_2_49,2.022093E7,남해안,34.611901,127.64179,34.612125,127.642624
177,2022.0,6차,여수백야도,국내기인,플라스틱류,"통발, 장어통발용 미끼통",1,0.05,전남,PL,PL_2_11,2.022113E7,남해안,34.611901,127.64179,34.612125,127.642624
178,2022.0,6차,여수백야도,국내기인,플라스틱류,비닐봉지,1,0.05,전남,PL,PL_2_31,2.022113E7,남해안,34.611901,127.64179,34.612125,127.642624
179,2022.0,6차,여수백야도,국내기인,플라스틱류,"비닐포장(빙과류, 과자봉지 등)",9,0.45,전남,PL,PL_2_32,2.022113E7,남해안,34.611901,127.64179,34.612125,127.642624
180,2022.0,6차,여수백야도,국내기인,플라스틱류,필름형 풍선,0,0,전남,PL,PL_2_33,2.022113E7,남해안,34.611901,127.64179,34.612125,127.642624
181,2022.0,6차,여수백야도,국내기인,플라스틱류,"밧줄(꼬인 것, 어업용)",4,0.2,전남,PL,PL_2_25,2.022113E7,남해안,34.611901,127.64179,34.612125,127.642624
182,2022.0,6차,여수백야도,국내기인,플라스틱류,그물,0,0,전남,PL,PL_2_26,2.022113E7,남해안,34.611901,127.64179,34.612125,127.642624
183,2022.0,6차,여수백야도,국내기인,플라스틱류,낚싯줄,0,0,전남,PL,PL_2_27,2.022113E7,남해안,34.611901,127.64179,34.612125,127.642624
184,2022.0,6차,여수백야도,외국기인,플라스틱류,그물,0,0,전남,PL,PL_2_49,2.022113E7,남해안,34.611901,127.64179,34.612125,127.642624
521,2022.0,3차,완도신지도,국내기인,플라스틱류,"통발, 장어통발용 미끼통",2,0.1,전남,PL,PL_2_11,2.0220531E7,남해안,34.328257,126.777491,34.32823,126.779133
522,2022.0,3차,완도신지도,국내기인,플라스틱류,비닐봉지,0,0,전남,PL,PL_2_31,2.0220531E7,남해안,34.328257,126.777491,34.32823,126.779133
523,2022.0,3차,완도신지도,국내기인,플라스틱류,"비닐포장(빙과류, 과자봉지 등)",4,0.2,전남,PL,PL_2_32,2.0220531E7,남해안,34.328257,126.777491,34.32823,126.779133
524,2022.0,3차,완도신지도,국내기인,플라스틱류,필름형 풍선,0,0,전남,PL,PL_2_33,2.0220531E7,남해안,34.328257,126.777491,34.32823,126.779133
525,2022.0,3차,완도신지도,국내기인,플라스틱류,"밧줄(꼬인 것, 어업용)",8,0.4,전남,PL,PL_2_25,2.0220531E7,남해안,34.328257,126.777491,34.32823,126.779133
526,2022.0,3차,완도신지도,국내기인,플라스틱류,그물,0,0,전남,PL,PL_2_26,2.0220531E7,남해안,34.328257,126.777491,34.32823,126.779133
527,2022.0,3차,완도신지도,국내기인,플라스틱류,낚싯줄,0,0,전남,PL,PL_2_27,2.0220531E7,남해안,34.328257,126.777491,34.32823,126.779133
528,2022.0,3차,완도신지도,외국기인,플라스틱류,그물,0,0,전남,PL,PL_2_49,2.0220531E7,남해안,34.328257,126.777491,34.32823,126.779133
297,2022.0,2차,완도신지도,국내기인,플라스틱류,"통발, 장어통발용 미끼통",2,0.1,전남,PL,PL_2_11,2.0220331E7,남해안,34.328257,126.777491,34.32823,126.779133
298,2022.0,2차,완도신지도,국내기인,플라스틱류,비닐봉지,0,0,전남,PL,PL_2_31,2.0220331E7,남해안,34.328257,126.777491,34.32823,126.779133
299,2022.0,2차,완도신지도,국내기인,플라스틱류,"비닐포장(빙과류, 과자봉지 등)",0,0,전남,PL,PL_2_32,2.0220331E7,남해안,34.328257,126.777491,34.32823,126.779133
300,2022.0,2차,완도신지도,국내기인,플라스틱류,필름형 풍선,0,0,전남,PL,PL_2_33,2.0220331E7,남해안,34.328257,126.777491,34.32823,126.779133
301,2022.0,2차,완도신지도,국내기인,플라스틱류,"밧줄(꼬인 것, 어업용)",8,0.4,전남,PL,PL_2_25,2.0220331E7,남해안,34.328257,126.777491,34.32823,126.779133
302,2022.0,2차,완도신지도,국내기인,플라스틱류,그물,1,0.05,전남,PL,PL_2_26,2.0220331E7,남해안,34.328257,126.777491,34.32823,126.779133
303,2022.0,2차,완도신지도,국내기인,플라스틱류,낚싯줄,0,0,전남,PL,PL_2_27,2.0220331E7,남해안,34.328257,126.777491,34.32823,126.779133
304,2022.0,2차,완도신지도,외국기인,플라스틱류,그물,0,0,전남,PL,PL_2_49,2.0220331E7,남해안,34.328257,126.777491,34.32823,126.779133
73,2022.0,4차,완도신지도,국내기인,플라스틱류,"통발, 장어통발용 미끼통",0,0,전남,PL,PL_2_11,2.0220731E7,남해안,34.328257,126.777491,34.32823,126.779133
74,2022.0,4차,완도신지도,국내기인,플라스틱류,비닐봉지,0,0,전남,PL,PL_2_31,2.0220731E7,남해안,34.328257,126.777491,34.32823,126.779133
75,2022.0,4차,완도신지도,국내기인,플라스틱류,"비닐포장(빙과류, 과자봉지 등)",0,0,전남,PL,PL_2_32,2.0220731E7,남해안,34.328257,126.777491,34.32823,126.779133
76,2022.0,4차,완도신지도,국내기인,플라스틱류,필름형 풍선,0,0,전남,PL,PL_2_33,2.0220731E7,남해안,34.328257,126.777491,34.32823,126.779133
77,2022.0,4차,완도신지도,국내기인,플라스틱류,"밧줄(꼬인 것, 어업용)",7,0.35,전남,PL,PL_2_25,2.0220731E7,남해안,34.328257,126.777491,34.32823,126.779133
78,2022.0,4차,완도신지도,국내기인,플라스틱류,그물,0,0,전남,PL,PL_2_26,2.0220731E7,남해안,34.328257,126.777491,34.32823,126.779133
79,2022.0,4차,완도신지도,국내기인,플라스틱류,낚싯줄,0,0,전남,PL,PL_2_27,2.0220731E7,남해안,34.328257,126.777491,34.32823,126.779133
80,2022.0,4차,완도신지도,외국기인,플라스틱류,그물,0,0,전남,PL,PL_2_49,2.0220731E7,남해안,34.328257,126.777491,34.32823,126.779133
409,2022.0,5차,완도신지도,국내기인,플라스틱류,"통발, 장어통발용 미끼통",0,0,전남,PL,PL_2_11,2.022093E7,남해안,34.328257,126.777491,34.32823,126.779133
410,2022.0,5차,완도신지도,국내기인,플라스틱류,비닐봉지,0,0,전남,PL,PL_2_31,2.022093E7,남해안,34.328257,126.777491,34.32823,126.779133
411,2022.0,5차,완도신지도,국내기인,플라스틱류,"비닐포장(빙과류, 과자봉지 등)",0,0,전남,PL,PL_2_32,2.022093E7,남해안,34.328257,126.777491,34.32823,126.779133
412,2022.0,5차,완도신지도,국내기인,플라스틱류,필름형 풍선,0,0,전남,PL,PL_2_33,2.022093E7,남해안,34.328257,126.777491,34.32823,126.779133
413,2022.0,5차,완도신지도,국내기인,플라스틱류,"밧줄(꼬인 것, 어업용)",13,0.65,전남,PL,PL_2_25,2.022093E7,남해안,34.328257,126.777491,34.32823,126.779133
414,2022.0,5차,완도신지도,국내기인,플라스틱류,그물,0,0,전남,PL,PL_2_26,2.022093E7,남해안,34.328257,126.777491,34.32823,126.779133
415,2022.0,5차,완도신지도,국내기인,플라스틱류,낚싯줄,3,0.15,전남,PL,PL_2_27,2.022093E7,남해안,34.328257,126.777491,34.32823,126.779133
416,2022.0,5차,완도신지도,외국기인,플라스틱류,그물,0,0,전남,PL,PL_2_49,2.022093E7,남해안,34.328257,126.777491,34.32823,126.779133
185,2022.0,6차,완도신지도,국내기인,플라스틱류,"통발, 장어통발용 미끼통",2,0.1,전남,PL,PL_2_11,2.022113E7,남해안,34.328257,126.777491,34.32823,126.779133
186,2022.0,6차,완도신지도,국내기인,플라스틱류,비닐봉지,0,0,전남,PL,PL_2_31,2.022113E7,남해안,34.328257,126.777491,34.32823,126.779133
187,2022.0,6차,완도신지도,국내기인,플라스틱류,"비닐포장(빙과류, 과자봉지 등)",0,0,전남,PL,PL_2_32,2.022113E7,남해안,34.328257,126.777491,34.32823,126.779133
188,2022.0,6차,완도신지도,국내기인,플라스틱류,필름형 풍선,0,0,전남,PL,PL_2_33,2.022113E7,남해안,34.328257,126.777491,34.32823,126.779133
189,2022.0,6차,완도신지도,국내기인,플라스틱류,"밧줄(꼬인 것, 어업용)",11,0.55,전남,PL,PL_2_25,2.022113E7,남해안,34.328257,126.777491,34.32823,126.779133
190,2022.0,6차,완도신지도,국내기인,플라스틱류,그물,0,0,전남,PL,PL_2_26,2.022113E7,남해안,34.328257,126.777491,34.32823,126.779133
191,2022.0,6차,완도신지도,국내기인,플라스틱류,낚싯줄,0,0,전남,PL,PL_2_27,2.022113E7,남해안,34.328257,126.777491,34.32823,126.779133
192,2022.0,6차,완도신지도,외국기인,플라스틱류,그물,0,0,전남,PL,PL_2_49,2.022113E7,남해안,34.328257,126.777491,34.32823,126.779133
529,2022.0,3차,제주김녕리,국내기인,플라스틱류,"통발, 장어통발용 미끼통",2,0.1,제주,PL,PL_2_11,2.0220531E7,남해안,33.565746,126.765561,33.565407,126.764416
530,2022.0,3차,제주김녕리,국내기인,플라스틱류,비닐봉지,26,1.3,제주,PL,PL_2_31,2.0220531E7,남해안,33.565746,126.765561,33.565407,126.764416
531,2022.0,3차,제주김녕리,국내기인,플라스틱류,"비닐포장(빙과류, 과자봉지 등)",5,0.25,제주,PL,PL_2_32,2.0220531E7,남해안,33.565746,126.765561,33.565407,126.764416
532,2022.0,3차,제주김녕리,국내기인,플라스틱류,필름형 풍선,0,0,제주,PL,PL_2_33,2.0220531E7,남해안,33.565746,126.765561,33.565407,126.764416
533,2022.0,3차,제주김녕리,국내기인,플라스틱류,"밧줄(꼬인 것, 어업용)",88,4.4,제주,PL,PL_2_25,2.0220531E7,남해안,33.565746,126.765561,33.565407,126.764416
534,2022.0,3차,제주김녕리,국내기인,플라스틱류,그물,1,0.05,제주,PL,PL_2_26,2.0220531E7,남해안,33.565746,126.765561,33.565407,126.764416
535,2022.0,3차,제주김녕리,국내기인,플라스틱류,낚싯줄,6,0.3,제주,PL,PL_2_27,2.0220531E7,남해안,33.565746,126.765561,33.565407,126.764416
536,2022.0,3차,제주김녕리,외국기인,플라스틱류,그물,0,0,제주,PL,PL_2_49,2.0220531E7,남해안,33.565746,126.765561,33.565407,126.764416
305,2022.0,2차,제주김녕리,국내기인,플라스틱류,"통발, 장어통발용 미끼통",3,0.15,제주,PL,PL_2_11,2.0220331E7,남해안,33.565746,126.765561,33.565407,126.764416
306,2022.0,2차,제주김녕리,국내기인,플라스틱류,비닐봉지,15,0.75,제주,PL,PL_2_31,2.0220331E7,남해안,33.565746,126.765561,33.565407,126.764416
307,2022.0,2차,제주김녕리,국내기인,플라스틱류,"비닐포장(빙과류, 과자봉지 등)",6,0.3,제주,PL,PL_2_32,2.0220331E7,남해안,33.565746,126.765561,33.565407,126.764416
308,2022.0,2차,제주김녕리,국내기인,플라스틱류,필름형 풍선,0,0,제주,PL,PL_2_33,2.0220331E7,남해안,33.565746,126.765561,33.565407,126.764416
309,2022.0,2차,제주김녕리,국내기인,플라스틱류,"밧줄(꼬인 것, 어업용)",76,3.8,제주,PL,PL_2_25,2.0220331E7,남해안,33.565746,126.765561,33.565407,126.764416
310,2022.0,2차,제주김녕리,국내기인,플라스틱류,그물,0,0,제주,PL,PL_2_26,2.0220331E7,남해안,33.565746,126.765561,33.565407,126.764416
311,2022.0,2차,제주김녕리,국내기인,플라스틱류,낚싯줄,0,0,제주,PL,PL_2_27,2.0220331E7,남해안,33.565746,126.765561,33.565407,126.764416
312,2022.0,2차,제주김녕리,외국기인,플라스틱류,그물,0,0,제주,PL,PL_2_49,2.0220331E7,남해안,33.565746,126.765561,33.565407,126.764416
81,2022.0,4차,제주김녕리,국내기인,플라스틱류,"통발, 장어통발용 미끼통",5,0.25,제주,PL,PL_2_11,2.0220731E7,남해안,33.565746,126.765561,33.565407,126.764416
82,2022.0,4차,제주김녕리,국내기인,플라스틱류,비닐봉지,2,0.1,제주,PL,PL_2_31,2.0220731E7,남해안,33.565746,126.765561,33.565407,126.764416
83,2022.0,4차,제주김녕리,국내기인,플라스틱류,"비닐포장(빙과류, 과자봉지 등)",0,0,제주,PL,PL_2_32,2.0220731E7,남해안,33.565746,126.765561,33.565407,126.764416
84,2022.0,4차,제주김녕리,국내기인,플라스틱류,필름형 풍선,0,0,제주,PL,PL_2_33,2.0220731E7,남해안,33.565746,126.765561,33.565407,126.764416
85,2022.0,4차,제주김녕리,국내기인,플라스틱류,"밧줄(꼬인 것, 어업용)",23,1.15,제주,PL,PL_2_25,2.0220731E7,남해안,33.565746,126.765561,33.565407,126.764416
86,2022.0,4차,제주김녕리,국내기인,플라스틱류,그물,1,0.05,제주,PL,PL_2_26,2.0220731E7,남해안,33.565746,126.765561,33.565407,126.764416
87,2022.0,4차,제주김녕리,국내기인,플라스틱류,낚싯줄,1,0.05,제주,PL,PL_2_27,2.0220731E7,남해안,33.565746,126.765561,33.565407,126.764416
88,2022.0,4차,제주김녕리,외국기인,플라스틱류,그물,0,0,제주,PL,PL_2_49,2.0220731E7,남해안,33.565746,126.765561,33.565407,126.764416
417,2022.0,5차,제주김녕리,국내기인,플라스틱류,"통발, 장어통발용 미끼통",1,0.05,제주,PL,PL_2_11,2.022093E7,남해안,33.565746,126.765561,33.565407,126.764416
418,2022.0,5차,제주김녕리,국내기인,플라스틱류,비닐봉지,1,0.05,제주,PL,PL_2_31,2.022093E7,남해안,33.565746,126.765561,33.565407,126.764416
419,2022.0,5차,제주김녕리,국내기인,플라스틱류,"비닐포장(빙과류, 과자봉지 등)",6,0.3,제주,PL,PL_2_32,2.022093E7,남해안,33.565746,126.765561,33.565407,126.764416
420,2022.0,5차,제주김녕리,국내기인,플라스틱류,필름형 풍선,0,0,제주,PL,PL_2_33,2.022093E7,남해안,33.565746,126.765561,33.565407,126.764416
421,2022.0,5차,제주김녕리,국내기인,플라스틱류,"밧줄(꼬인 것, 어업용)",17,0.85,제주,PL,PL_2_25,2.022093E7,남해안,33.565746,126.765561,33.565407,126.764416
422,2022.0,5차,제주김녕리,국내기인,플라스틱류,그물,0,0,제주,PL,PL_2_26,2.022093E7,남해안,33.565746,126.765561,33.565407,126.764416
423,2022.0,5차,제주김녕리,국내기인,플라스틱류,낚싯줄,4,0.2,제주,PL,PL_2_27,2.022093E7,남해안,33.565746,126.765561,33.565407,126.764416
424,2022.0,5차,제주김녕리,외국기인,플라스틱류,그물,0,0,제주,PL,PL_2_49,2.022093E7,남해안,33.565746,126.765561,33.565407,126.764416
193,2022.0,6차,제주김녕리,국내기인,플라스틱류,"통발, 장어통발용 미끼통",4,0.2,제주,PL,PL_2_11,2.022113E7,남해안,33.565746,126.765561,33.565407,126.764416
194,2022.0,6차,제주김녕리,국내기인,플라스틱류,비닐봉지,20,1,제주,PL,PL_2_31,2.022113E7,남해안,33.565746,126.765561,33.565407,126.764416
195,2022.0,6차,제주김녕리,국내기인,플라스틱류,"비닐포장(빙과류, 과자봉지 등)",1,0.05,제주,PL,PL_2_32,2.022113E7,남해안,33.565746,126.765561,33.565407,126.764416
196,2022.0,6차,제주김녕리,국내기인,플라스틱류,필름형 풍선,3,0.15,제주,PL,PL_2_33,2.022113E7,남해안,33.565746,126.765561,33.565407,126.764416
197,2022.0,6차,제주김녕리,국내기인,플라스틱류,"밧줄(꼬인 것, 어업용)",58,2.9,제주,PL,PL_2_25,2.022113E7,남해안,33.565746,126.765561,33.565407,126.764416
198,2022.0,6차,제주김녕리,국내기인,플라스틱류,그물,2,0.1,제주,PL,PL_2_26,2.022113E7,남해안,33.565746,126.765561,33.565407,126.764416
199,2022.0,6차,제주김녕리,국내기인,플라스틱류,낚싯줄,1,0.05,제주,PL,PL_2_27,2.022113E7,남해안,33.565746,126.765561,33.565407,126.764416
200,2022.0,6차,제주김녕리,외국기인,플라스틱류,그물,0,0,제주,PL,PL_2_49,2.022113E7,남해안,33.565746,126.765561,33.565407,126.764416
537,2022.0,3차,제주사계리,국내기인,플라스틱류,"통발, 장어통발용 미끼통",0,0,제주,PL,PL_2_11,2.0220531E7,남해안,33.222112,126.296288,33.223216,126.297093
538,2022.0,3차,제주사계리,국내기인,플라스틱류,비닐봉지,1,0.05,제주,PL,PL_2_31,2.0220531E7,남해안,33.222112,126.296288,33.223216,126.297093
539,2022.0,3차,제주사계리,국내기인,플라스틱류,"비닐포장(빙과류, 과자봉지 등)",2,0.1,제주,PL,PL_2_32,2.0220531E7,남해안,33.222112,126.296288,33.223216,126.297093
540,2022.0,3차,제주사계리,국내기인,플라스틱류,필름형 풍선,0,0,제주,PL,PL_2_33,2.0220531E7,남해안,33.222112,126.296288,33.223216,126.297093
541,2022.0,3차,제주사계리,국내기인,플라스틱류,"밧줄(꼬인 것, 어업용)",9,0.45,제주,PL,PL_2_25,2.0220531E7,남해안,33.222112,126.296288,33.223216,126.297093
542,2022.0,3차,제주사계리,국내기인,플라스틱류,그물,1,0.05,제주,PL,PL_2_26,2.0220531E7,남해안,33.222112,126.296288,33.223216,126.297093
543,2022.0,3차,제주사계리,국내기인,플라스틱류,낚싯줄,1,0.05,제주,PL,PL_2_27,2.0220531E7,남해안,33.222112,126.296288,33.223216,126.297093
544,2022.0,3차,제주사계리,외국기인,플라스틱류,그물,0,0,제주,PL,PL_2_49,2.0220531E7,남해안,33.222112,126.296288,33.223216,126.297093
313,2022.0,2차,제주사계리,국내기인,플라스틱류,"통발, 장어통발용 미끼통",3,0.15,제주,PL,PL_2_11,2.0220331E7,남해안,33.222112,126.296288,33.223216,126.297093
314,2022.0,2차,제주사계리,국내기인,플라스틱류,비닐봉지,2,0.1,제주,PL,PL_2_31,2.0220331E7,남해안,33.222112,126.296288,33.223216,126.297093
315,2022.0,2차,제주사계리,국내기인,플라스틱류,"비닐포장(빙과류, 과자봉지 등)",1,0.05,제주,PL,PL_2_32,2.0220331E7,남해안,33.222112,126.296288,33.223216,126.297093
316,2022.0,2차,제주사계리,국내기인,플라스틱류,필름형 풍선,0,0,제주,PL,PL_2_33,2.0220331E7,남해안,33.222112,126.296288,33.223216,126.297093
317,2022.0,2차,제주사계리,국내기인,플라스틱류,"밧줄(꼬인 것, 어업용)",26,1.3,제주,PL,PL_2_25,2.0220331E7,남해안,33.222112,126.296288,33.223216,126.297093
318,2022.0,2차,제주사계리,국내기인,플라스틱류,그물,0,0,제주,PL,PL_2_26,2.0220331E7,남해안,33.222112,126.296288,33.223216,126.297093
319,2022.0,2차,제주사계리,국내기인,플라스틱류,낚싯줄,0,0,제주,PL,PL_2_27,2.0220331E7,남해안,33.222112,126.296288,33.223216,126.297093
320,2022.0,2차,제주사계리,외국기인,플라스틱류,그물,0,0,제주,PL,PL_2_49,2.0220331E7,남해안,33.222112,126.296288,33.223216,126.297093
89,2022.0,4차,제주사계리,국내기인,플라스틱류,"통발, 장어통발용 미끼통",1,0.05,제주,PL,PL_2_11,2.0220731E7,남해안,33.222112,126.296288,33.223216,126.297093
90,2022.0,4차,제주사계리,국내기인,플라스틱류,비닐봉지,0,0,제주,PL,PL_2_31,2.0220731E7,남해안,33.222112,126.296288,33.223216,126.297093
91,2022.0,4차,제주사계리,국내기인,플라스틱류,"비닐포장(빙과류, 과자봉지 등)",2,0.1,제주,PL,PL_2_32,2.0220731E7,남해안,33.222112,126.296288,33.223216,126.297093
92,2022.0,4차,제주사계리,국내기인,플라스틱류,필름형 풍선,0,0,제주,PL,PL_2_33,2.0220731E7,남해안,33.222112,126.296288,33.223216,126.297093
93,2022.0,4차,제주사계리,국내기인,플라스틱류,"밧줄(꼬인 것, 어업용)",52,2.6,제주,PL,PL_2_25,2.0220731E7,남해안,33.222112,126.296288,33.223216,126.297093
94,2022.0,4차,제주사계리,국내기인,플라스틱류,그물,0,0,제주,PL,PL_2_26,2.0220731E7,남해안,33.222112,126.296288,33.223216,126.297093
95,2022.0,4차,제주사계리,국내기인,플라스틱류,낚싯줄,0,0,제주,PL,PL_2_27,2.0220731E7,남해안,33.222112,126.296288,33.223216,126.297093
96,2022.0,4차,제주사계리,외국기인,플라스틱류,그물,0,0,제주,PL,PL_2_49,2.0220731E7,남해안,33.222112,126.296288,33.223216,126.297093
425,2022.0,5차,제주사계리,국내기인,플라스틱류,"통발, 장어통발용 미끼통",0,0,제주,PL,PL_2_11,2.022093E7,남해안,33.222112,126.296288,33.223216,126.297093
426,2022.0,5차,제주사계리,국내기인,플라스틱류,비닐봉지,3,0.15,제주,PL,PL_2_31,2.022093E7,남해안,33.222112,126.296288,33.223216,126.297093
427,2022.0,5차,제주사계리,국내기인,플라스틱류,"비닐포장(빙과류, 과자봉지 등)",1,0.05,제주,PL,PL_2_32,2.022093E7,남해안,33.222112,126.296288,33.223216,126.297093
428,2022.0,5차,제주사계리,국내기인,플라스틱류,필름형 풍선,0,0,제주,PL,PL_2_33,2.022093E7,남해안,33.222112,126.296288,33.223216,126.297093
429,2022.0,5차,제주사계리,국내기인,플라스틱류,"밧줄(꼬인 것, 어업용)",13,0.65,제주,PL,PL_2_25,2.022093E7,남해안,33.222112,126.296288,33.223216,126.297093
